review_content,date,overall_rating,food,service,ambiance,restaurant,timestamp
"I normally don't write reviews because I am too busy, but I met up with a friend who is in from out of town and I wanted some place very ""Seattle"" for her and she wanted somewhere with a patio.   I had been there previously a few years ago and had thought it was just ""OK"" but this time the food was really stellar and I understood why it's a bit of an institution. I work in fine dining and even from that point of view, I was really impressed with everything.  Our server was great, I don't remember his name but he seemed like he was Italian (he had an accent),  his suggestions both for wine and food were spot on and we had a fabulous time.","Dined on June 7, 2017",5,5,5,5,The Pink Door,2024-12-11
"It's been awhile since we were at The Pink Door and, boy, were we glad to rediscover it! I originally made the reservation for the view, to introduce east coast friends to Seattle. My husband grumbled because he remembered the food as ""meh"" and the wine selections as mediocre. NOT ANYMORE! 

This was a fabulous lunch. Every bite was mouth-watering and the wine list was superb and reasonably priced. We had a mixed antipasti platter, the fresh salmon special, seared scallops and the Dungeness Crab Risotto, plus rich chocolate-covered cream puffs for dessert. Absolutely delightful. Staff was very friendly, maybe not super efficient, but my forgotten coffee was comped when they remembered to bring it. 

Our only head-scratcher was the clunky water glasses they used to serve the wine. Cool wines that they have on the list deserve better than the awkward Flintstone glasses they're using. Overall, though, we can't wait to go back!","Dined on June 7, 2017",5,5,4,5,The Pink Door,2024-12-11
Wonderful food and great service.  Eating out on the deck is great.,"Dined on June 6, 2017",5,5,5,5,The Pink Door,2024-12-11
"Had a birthday lunch and it was great!!! Good food, wine, ambiance, service... name it! It was our first time and we absolutely enjoyed it :)","Dined on June 6, 2017",5,5,4,4,The Pink Door,2024-12-11
Top spot for Seattle.,"Dined on June 6, 2017",5,5,5,5,The Pink Door,2024-12-11
Every time we go to the Pink Door it's even better than the last!  Hands down my favorite place to dine in Seattle!,"Dined on June 4, 2017",5,5,5,5,The Pink Door,2024-12-11
"Hidden off pink door with no sign makes it still hard to find. Great service wonderful appetizers,  ok meals served. Average prices for a nice meal out. Dining room was very full so noise level was high.  25 corkage fee is ridiculous!","Dined on June 4, 2017",4,4,5,4,The Pink Door,2024-12-11
"I love this restaurant.  We go there three to four times a year and always have a wonderful dining experience.  My favorite dish is the Cioppino, but have also enjoyed all their seafood, lasagna, and risotto dishes.  I don't eat meat, but always have multiple choices.","Dined on June 4, 2017",5,5,5,5,The Pink Door,2024-12-11
"Was a great experience...Nice views.Good food, especially good options for vegetarians.
Go for Pink Doo Lasagna.
Friendly Staff and good service","Dined on June 4, 2017",5,5,5,5,The Pink Door,2024-12-11
"We were treated to a wonderful table looking out over the water. Service was excellent, food was just ok.","Dined on June 2, 2017",4,3,5,4,The Pink Door,2024-12-11
Really loved this cool spot.  Fabulous service and really cool as well.  Food perfect.,"Dined on June 1, 2017",5,4,5,5,The Pink Door,2024-12-11
"Wonderful food, lovely service and the best ice cream in the city -- Sweet Lo's Homemade Ice Cream!","Dined on May 31, 2017",5,5,5,5,The Pink Door,2024-12-11
Our meal was fabulous.  Best I've had in a long time!,"Dined on May 29, 2017",5,5,5,5,The Pink Door,2024-12-11
"The incredibly delicious fresh and local menu, the welcoming, cozy, romantic space, and the friendly and attentive staff have kept us coming back to the Pink Door for almost 20 years. The clams linguine and the mouth watering lasagne are dining favorites, but every item we've tried from drink to appetizer to main course to dessert has been amazing.","Dined on May 29, 2017",5,5,5,5,The Pink Door,2024-12-11
"Food is great, outdoor patio is beautiful on a nice weather day!  Great spot close to the market.","Dined on May 28, 2017",5,5,5,5,The Pink Door,2024-12-11
The Pink Door is a great place for a meal or just drinks! Sitting outside on the patio with all the great people watching and positive energy is never a disappointment!,"Dined on May 28, 2017",5,5,5,5,The Pink Door,2024-12-11
Our appetizer was never out in and out food CE out before the app. Once we got the prosciutto appetizer there was a long piece of land here in it. I need both keys and out not to room temperature. I was on a Date which did not make for a great experience,"Dined on May 28, 2017",3,4,2,4,The Pink Door,2024-12-11
Outstanding meal and great atmosphere. Enjoyed this highly recommend restaurant.,"Dined on May 27, 2017",5,5,4,5,The Pink Door,2024-12-11
"We have been waiting for the remodeling work to finish for the re-opening. We certainly were not disappointed. Delicious food - the whole fish Branzino was amazing and the seafood cioppino was the perfect savory and filling dish. Desserts are really the cherry on top. But it is the atmosphere - from the ""secret"" pink door on Post Alley to the Moulin Rouge-esque setting. We have to come back for the shows!","Dined on May 26, 2017",5,5,5,5,The Pink Door,2024-12-11
Beware Not food allergy friendly or accommodating. Will be VERY limited on menu and for the price not worth it.,"Dined on May 26, 2017",1,1,1,3,The Pink Door,2024-12-11
Beautiful spot. Great service and lovely food.,"Dined on May 26, 2017",5,4,5,5,The Pink Door,2024-12-11
"The food was delicious and the decor beautiful, however the staff was not very pleasant to interact with.","Dined on May 25, 2017",4,5,4,5,The Pink Door,2024-12-11
"Awesome experience!! Beautiful fun atmospheres, Terrence our waiter attentive, & patient so fun & food delicious!!","Dined on May 25, 2017",5,4,5,5,The Pink Door,2024-12-11
"All of the staff here was on top of it! Never had to wait to have water filled, three different servers asked if we had been helped at the bar after already being helped, ambiance was better than expected. Our server even noticed I had a cough and brought out hot water with lemon and honey. Thank you Pink Door!","Dined on May 24, 2017",5,5,5,5,The Pink Door,2024-12-11
"Behind the PINK Door, wonderful ambiance, service and food. Why can’t all meals
be here?!! Brava!","Dined on May 24, 2017",5,5,5,5,The Pink Door,2024-12-11
Very good service and atmosphere! The aerial artist was very entertaining during dinner.  Noise was a little loud but able to talk,"Dined on May 23, 2017",5,4,5,5,The Pink Door,2024-12-11
It was a good place to have a wonderful lunch out side. Service was great!,"Dined on May 23, 2017",4,4,5,4,The Pink Door,2024-12-11
"Fantastic view, and the remodel looks great. The service was excellent and we got great cocktail and wine recommendations. Our oysters were unbelievably good with the balsamic ice, and our entrees were great as well. Loved the scallops as well as the long rib. We still talked about the meal for days afterward.
I feel like a thesaurus of ""good"" adjectives as I type this, but everything really was so wonderful!","Dined on May 22, 2017",5,5,5,5,The Pink Door,2024-12-11
"Amazing dining experience! The place itself is so cute, and the inside is beautiful! Perfect for special occasions or dates but also nice for any dining experience to be honest. The service is casual but very attentive. The food was AMAZING! Menu is extensive with a lot of options. I went with the lamb...unique and flavorful and just the right portion. Reservations recommended.","Dined on May 21, 2017",5,5,5,5,The Pink Door,2024-12-11
"I love what you've done! The restaurant and bar look incredible. Food was perfectly prepared and delicious, service was spot on. Thank you!","Dined on May 21, 2017",5,5,5,5,The Pink Door,2024-12-11
"Outstanding, my son loved the Bolognese and my scallops were perfectly cooked. There were local asparagus as an appetizer,  non alcoholic mocktails for my husband. The newly remodeled gorgeous  dining room was a cool, pleasant refrain from a day in the sun.","Dined on May 21, 2017",5,5,5,5,The Pink Door,2024-12-11
The new remodel is fantastic and the food and service were excellent as always. A family favorite.,"Dined on May 21, 2017",5,5,5,5,The Pink Door,2024-12-11
"We came early and was accommodated promptly. The food was very good, not outstanding. The waitress was extremely friendly and made the experience extra special.","Dined on May 20, 2017",5,4,5,4,The Pink Door,2024-12-11
We followed TripAdvisor recommendations for a tasty meal served accurately and quickly. The lemon fettuccine and lobster risotto were excellent!,"Dined on May 20, 2017",5,5,5,4,The Pink Door,2024-12-11
"I always try to stop at the Pink Door when visiting Seattle, but it was closed for renovations on my last few trips. Well, the wait was definitely worth it. I was able to take a friend there for lunch - she'd never been before, and we were seated in the beautiful new space overlooking the Market and water. The new room was airy but still fit in well with the decor of the original space. 
Of course, it's also important to talk about the food. My friend and I shared the pizza of the day and the vegetables of the day - both with vegetables supplied by local farmers. Their food has always been amazing, and this lunch was no exception - I'm not sure I can recommend them enough!","Dined on May 20, 2017",5,5,5,5,The Pink Door,2024-12-11
