review_content,date,overall_rating,food,service,ambiance,restaurant,timestamp
Atmosphere is great. Awesome chef and the sous. Waiter checks at the right time.,"Dined on April 22, 2023",4,5,5,5,the-pink-door,2023-04-22
If visiting Seattle and like good dining this is the place not to miss.,"Dined on April 22, 2023",5,5,5,5,the-pink-door,2023-04-22
"Had a wonderful dinner celebrating our wedding anniversary. Everything was perfect. We enjoyed our Caesar salads, the bread and olive oil, our pasta dishes and desserts. Kristy was professional yet friendly and helpful in making our selections. She had a nifty way of attaching the cork to the wine bottle and taught my husband how to do so. We truly enjoyed ourselves and will return!
Read more","Dined on April 21, 2023",5,5,5,5,the-pink-door,2023-04-21
"Everytime the food is great. The standards are always awesome, especially the lasagna! The people that work there are professional and friendly.","Dined on April 21, 2023",5,5,5,5,the-pink-door,2023-04-21
"Great food and ambience, Great spot for friends or a date","Dined on April 21, 2023",5,5,5,5,the-pink-door,2023-04-21
"Amazing place! Friendly staff!
Storngly recommend!
We enjoyed!!","Dined on April 21, 2023",5,5,5,5,the-pink-door,2023-04-21
The Pink Door is great. It never disappoints. Will return whenever in Seattle,"Dined on April 21, 2023",5,5,5,5,the-pink-door,2023-04-21
"The atmosphere service and food were fabulous.  They served delicious bread for no extra charge.  I recommend sitting in the back room with a view of the water.
It is open for lunch.  It is hard to find good sit down elegant lunch places.","Dined on April 21, 2023",5,5,5,4,the-pink-door,2023-04-21
Worth the time spent getting a reservation. Great experience with amazing food and ambience.,"Dined on April 20, 2023",5,5,5,5,the-pink-door,2023-04-20
The closset I have been to the set  of a Fellini  movie set- we loved the trio,"Dined on April 20, 2023",5,4,5,5,the-pink-door,2023-04-20
The menu was creative and the food itself was delicious. The service was excellent. Our only regret is that we waited so long to dine at The Pink Door.,"Dined on April 20, 2023",5,5,5,5,the-pink-door,2023-04-20
"Took my wife for her birthday, the food and ambiance were amazing.","Dined on April 20, 2023",5,5,5,5,the-pink-door,2023-04-20
Good food that were worth it with the price tag. The ambience is great for a nice date or to catch up with your old friends.  The servers were amazing but perhaps too amazing to a point that sometimes it seems like they won’t leave you alone haha.,"Dined on April 19, 2023",5,5,4,5,the-pink-door,2023-04-19
"Delicious food, great service! My only complaint is it took awhile to be seated even with a reservation.","Dined on April 19, 2023",5,5,4,5,the-pink-door,2023-04-19
"We came to Seattle for a journey to drive the pacific coast highway. This restaurant was recommended and it did not disappoint. Absolutely amazing. The food and service was out of this world. We had the Ceasar salad, which was crisp and the dressing was phenomenal….not to heavy. We had the bolognese and lamp chips. Wow!! Highly recommend.","Dined on April 19, 2023",5,5,5,5,the-pink-door,2023-04-19
It was fantastic and the atmosphere was great.  We had a wonderful view.  The food was excellent.,"Dined on April 19, 2023",5,5,5,5,the-pink-door,2023-04-19
"Had never eaten in the back room and was pleasantly surprised at how nice it was our waitress was awesome. Friendly. Accommodating and great with my adopted grandson making my reunion of colleagues great fun and overall successful. I’ve spent 15 years in seattle and since moving miss it very much and couldn’t think of a better place to rendevoux and celebrate with old friends. Thanks to your whole team. Max
Read more","Dined on April 19, 2023",5,5,5,5,the-pink-door,2023-04-19
"Six of us enjoyed a lunchtime birthday  ~ what a delicious, delightful time! The ambient noise is perfect so that we could talk and giggle and open gifts without disturbing others. Our waitor was very kind and the food was amazing! delivered hot and in a timely manner! I highly recommend the pinkdoor!","Dined on April 18, 2023",5,5,5,5,the-pink-door,2023-04-18
Wonderful as always. Very good Cioppino and Spring Risotto & service & ambiance.,"Dined on April 18, 2023",5,5,5,5,the-pink-door,2023-04-18
"We love this restaurant, never disappoints.
Beautiful, Elegant, Magical.
Thank you for another beautiful birthday evening.
Love, Love, Love.
Read more","Dined on April 16, 2023",5,5,5,5,the-pink-door,2023-04-16
The lasagna is so delicious. It melts in your mouth.  I highly recommend it.,"Dined on April 16, 2023",4,4,5,4,the-pink-door,2023-04-16
We were having lunch and the occasion was a birthday celebration. It’s a beautiful restaurant with amazing service and equally amazing food.,"Dined on April 16, 2023",5,5,5,5,the-pink-door,2023-04-16
The Pink Door is my favorite Seattle restaurant over many years. I want to go back again soon and experience the music and a cabaret show!,"Dined on April 15, 2023",5,5,5,5,the-pink-door,2023-04-15
Wonderful food and wonderful staff! They treated us great and helped us with their recommendations. The food came out timely and the drinks as well. Maybe forgot one thing here or there but they were kind and accommodating. We had a great dinner!,"Dined on April 14, 2023",5,5,5,5,the-pink-door,2023-04-14
CUTE expos omg. Incredible ambience and food. Wonderful live music from Hopscotch,"Dined on April 14, 2023",5,5,5,5,the-pink-door,2023-04-14
"The food was fantastic and the vibe of the whole place was great. The service was decent, but a few of the servers that kept coming to check in on our table were slightly rude and almost seemed annoyed that we were there.","Dined on April 14, 2023",4,5,3,5,the-pink-door,2023-04-14
"This was our first time at The Pink Door. We were celebrating our anniversary. They did not disappoint. Our waiter did an impeccable job. He was training a new employee and doing a wonderful job. We were so impressed that management was right in the thick of things lending a hand where needed. The food was outstanding. We are looking forward to dining there again.
Read more","Dined on April 14, 2023",5,5,5,4,the-pink-door,2023-04-14
"We had a great time here. Loved the view of the water from our table. Everyone was friendly and the service was prompt. We really enjoyed everything we had, the food was really great!!!","Dined on April 14, 2023",5,5,5,5,the-pink-door,2023-04-14
"Beautifully Amazing food with great friends!
Great service….will def be back!","Dined on April 14, 2023",5,5,5,5,the-pink-door,2023-04-14
"Server pour water on top of my food and didn’t say anything. 
Beautiful place and nice food, but plates were a bit too small for the price.","Dined on April 13, 2023",4,4,3,5,the-pink-door,2023-04-13
Food was good nothing extra special. Service was not what I expected didn’t really check in on us. I was done with my drink and never asked if I wanted another one. Luckily there was a person filling water glasses constantly.,"Dined on April 13, 2023",3,4,2,3,the-pink-door,2023-04-13
Great overall experience. Good wine list Great views. Unique location in the heart of Pike Place.,"Dined on April 12, 2023",5,5,5,5,the-pink-door,2023-04-12
"This was my second time for lunch. The lasagna was our choice, again. It’s just too good to pass up. We also ordered the garlic bread, which was also delicious. The service was top notch. Everyone was professional and courteous. we highly recommend a meal there.","Dined on April 12, 2023",5,5,5,5,the-pink-door,2023-04-12
"Wonderful experience! Too noisy, though. We laughed about how we were shouting at each other the whole time.","Dined on April 12, 2023",5,4,5,5,the-pink-door,2023-04-12
"Saturday night 9:45pm. With reservations only one month in advance I made reservations within that first 12 hours of opening, was booked out already 2:45-9:30pm. Lasagna Pink Door was the best Lasagna I’ve had in my life. Perfect atmosphere for anniversary. Some people were dressed nicely. Some were in hoodies. Very satisfied with the experience.","Dined on April 9, 2023",5,5,5,5,the-pink-door,2023-04-09
"Our meal and wait staff were beyond wonderful!!
What a delicious entertaining evening!!
Such a welcoming staff!!","Dined on April 9, 2023",5,5,5,5,the-pink-door,2023-04-09
This iconic Seattle gem NEVER disappoints. The food and service is super great but the dining vibe is simply perfect.,"Dined on April 9, 2023",5,5,5,5,the-pink-door,2023-04-09
Food was amazing. Great quality and great service. We will be back!,"Dined on April 9, 2023",5,5,5,3,the-pink-door,2023-04-09
I wish it wasn't so hard to make a reservation at this restaurant.,"Dined on April 9, 2023",5,5,5,5,the-pink-door,2023-04-09
Food was absolutely delicious and we really loved the atmosphere and the show,"Dined on April 9, 2023",5,5,5,5,the-pink-door,2023-04-09
"They gave us a nice table for our Anniversary. Server was very nice. Food was a little expensive, but good.","Dined on April 9, 2023",5,4,4,5,the-pink-door,2023-04-09
The place is really cute. The service was great and the food was super yummy. It gives speakeasy vibes. I loved the concept,"Dined on April 8, 2023",4,4,5,5,the-pink-door,2023-04-08
Highly recommend! Very authentic taste of seafood pasta,"Dined on April 7, 2023",5,5,3,4,the-pink-door,2023-04-07
"We sat in the new part of the dining room. Our table by the window was magical. Service was outstanding. Food incredible. We haven’t eaten in the indoor portion of the restaurant for years. In every ear, it exceeded our expectations.","Dined on April 7, 2023",5,5,5,5,the-pink-door,2023-04-07
"The food was spectacular, as was the service however we felt slightly rushed otherwise it would have been 5/5!","Dined on April 7, 2023",4,5,5,5,the-pink-door,2023-04-07
"When we were looking for a dinner spot for our first night in town, this was one of the most recommended spots. From the moment we walked in, the vibe was very chill and it set the tone for the entire night. The service was great and the food was even better. It definitely lived up to all the great reviews we read.","Dined on April 7, 2023",5,5,5,5,the-pink-door,2023-04-07
"We're already looking forward to the next time we get to come into The Pink Door. To say the food was delicious would be an understatement. That lasagna is what dreams are made of; absolutely phenomenal. The drinks were strong, but tasty, so mostly just a great value I suppose. The mocktail was also super tasty! The service was nothing special, no reason to come back but also not a deterrent; luckily they convinced us to return on account of everything else.
Read more","Dined on April 7, 2023",5,5,3,4,the-pink-door,2023-04-07
Your restaurant came highly recommended and it exceeded all our expectations.  We will be back on our next visit to Seattle.,"Dined on April 7, 2023",5,5,5,5,the-pink-door,2023-04-07
